Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t)
Trondheim - Høvringen,SN68010,03-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,03-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,04-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 02:00:00,0.3
Trondheim - Høvringen,SN68010,05-02-2023 03:00:00,0.5
Trondheim - Høvringen,SN68010,05-02-2023 04:00:00,0.1
Trondheim - Høvringen,SN68010,05-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 09:00:00,0.5
Trondheim - Høvringen,SN68010,05-02-2023 10:00:00,0.5
Trondheim - Høvringen,SN68010,05-02-2023 11:00:00,0.1
Trondheim - Høvringen,SN68010,05-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 15:00:00,0.9
Trondheim - Høvringen,SN68010,05-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,05-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 02:00:00,0.1
Trondheim - Høvringen,SN68010,06-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,06-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 10:00:00,0.1
Trondheim - Høvringen,SN68010,07-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 12:00:00,0.1
Trondheim - Høvringen,SN68010,07-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,07-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,08-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 03:00:00,0.8
Trondheim - Høvringen,SN68010,09-02-2023 04:00:00,0.6
Trondheim - Høvringen,SN68010,09-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 12:00:00,0.2
Trondheim - Høvringen,SN68010,09-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 17:00:00,3.5
Trondheim - Høvringen,SN68010,09-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 20:00:00,0.5
Trondheim - Høvringen,SN68010,09-02-2023 21:00:00,0.5
Trondheim - Høvringen,SN68010,09-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,09-02-2023 23:00:00,0.5
Trondheim - Høvringen,SN68010,10-02-2023 00:00:00,0.2
Trondheim - Høvringen,SN68010,10-02-2023 01:00:00,1.1
Trondheim - Høvringen,SN68010,10-02-2023 02:00:00,0.5
Trondheim - Høvringen,SN68010,10-02-2023 03:00:00,0.7
Trondheim - Høvringen,SN68010,10-02-2023 04:00:00,0.4
Trondheim - Høvringen,SN68010,10-02-2023 05:00:00,0.2
Trondheim - Høvringen,SN68010,10-02-2023 06:00:00,0.4
Trondheim - Høvringen,SN68010,10-02-2023 07:00:00,0.1
Trondheim - Høvringen,SN68010,10-02-2023 08:00:00,0.1
Trondheim - Høvringen,SN68010,10-02-2023 09:00:00,0.2
Trondheim - Høvringen,SN68010,10-02-2023 10:00:00,0.3
Trondheim - Høvringen,SN68010,10-02-2023 11:00:00,0.2
Trondheim - Høvringen,SN68010,10-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,10-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 01:00:00,0.3
Trondheim - Høvringen,SN68010,11-02-2023 02:00:00,0.1
Trondheim - Høvringen,SN68010,11-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 19:00:00,0.5
Trondheim - Høvringen,SN68010,11-02-2023 20:00:00,0.4
Trondheim - Høvringen,SN68010,11-02-2023 21:00:00,0.2
Trondheim - Høvringen,SN68010,11-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,11-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,12-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,12-02-2023 01:00:00,0.4
Trondheim - Høvringen,SN68010,12-02-2023 02:00:00,0.1
Trondheim - Høvringen,SN68010,12-02-2023 03:00:00,0.1
Trondheim - Høvringen,SN68010,12-02-2023 04:00:00,0.2
Trondheim - Høvringen,SN68010,12-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,12-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,12-02-2023 07:00:00,0.3
Trondheim - Høvringen,SN68010,12-02-2023 08:00:00,0.1
Trondheim - Høvringen,SN68010,12-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,12-02-2023 10:00:00,0.1
Trondheim - Høvringen,SN68010,12-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,12-02-2023 12:00:00,0.4
Trondheim - Høvringen,SN68010,12-02-2023 13:00:00,0.2
Trondheim - Høvringen,SN68010,12-02-2023 14:00:00,2.5
Trondheim - Høvringen,SN68010,12-02-2023 15:00:00,6.3
Trondheim - Høvringen,SN68010,12-02-2023 16:00:00,1.2
Trondheim - Høvringen,SN68010,12-02-2023 17:00:00,0.8
Trondheim - Høvringen,SN68010,12-02-2023 18:00:00,1.2
Trondheim - Høvringen,SN68010,12-02-2023 19:00:00,3.1
Trondheim - Høvringen,SN68010,12-02-2023 20:00:00,4.8
Trondheim - Høvringen,SN68010,12-02-2023 21:00:00,0.7
Trondheim - Høvringen,SN68010,12-02-2023 22:00:00,0.5
Trondheim - Høvringen,SN68010,12-02-2023 23:00:00,0.5
Trondheim - Høvringen,SN68010,13-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 01:00:00,0.1
Trondheim - Høvringen,SN68010,13-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 07:00:00,0.6
Trondheim - Høvringen,SN68010,13-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 21:00:00,0.2
Trondheim - Høvringen,SN68010,13-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,13-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,14-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,15-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,16-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,16-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,17-02-2023 16:00:00,0.4
Trondheim - Høvringen,SN68010,17-02-2023 17:00:00,1.1
Trondheim - Høvringen,SN68010,17-02-2023 18:00:00,0.8
Trondheim - Høvringen,SN68010,17-02-2023 19:00:00,1
Trondheim - Høvringen,SN68010,17-02-2023 20:00:00,0.2
Trondheim - Høvringen,SN68010,17-02-2023 21:00:00,0.1
Trondheim - Høvringen,SN68010,17-02-2023 22:00:00,0.1
Trondheim - Høvringen,SN68010,17-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,18-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,18-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,18-02-2023 02:00:00,0.8
Trondheim - Høvringen,SN68010,18-02-2023 03:00:00,0.2
Trondheim - Høvringen,SN68010,18-02-2023 04:00:00,0.3
Trondheim - Høvringen,SN68010,18-02-2023 05:00:00,0.8
Trondheim - Høvringen,SN68010,18-02-2023 06:00:00,0.2
Trondheim - Høvringen,SN68010,18-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,18-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,18-02-2023 09:00:00,0.9
Trondheim - Høvringen,SN68010,18-02-2023 10:00:00,0.2
Trondheim - Høvringen,SN68010,18-02-2023 11:00:00,0.2
Trondheim - Høvringen,SN68010,18-02-2023 12:00:00,0.5
Trondheim - Høvringen,SN68010,18-02-2023 13:00:00,0.2
Trondheim - Høvringen,SN68010,18-02-2023 14:00:00,0.2
Trondheim - Høvringen,SN68010,18-02-2023 15:00:00,0.7
Trondheim - Høvringen,SN68010,18-02-2023 16:00:00,0.3
Trondheim - Høvringen,SN68010,18-02-2023 17:00:00,0.3
Trondheim - Høvringen,SN68010,18-02-2023 18:00:00,0.1
Trondheim - Høvringen,SN68010,18-02-2023 19:00:00,0.5
Trondheim - Høvringen,SN68010,18-02-2023 20:00:00,0.3
Trondheim - Høvringen,SN68010,18-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,18-02-2023 22:00:00,0.4
Trondheim - Høvringen,SN68010,18-02-2023 23:00:00,0.2
Trondheim - Høvringen,SN68010,19-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 03:00:00,0.2
Trondheim - Høvringen,SN68010,19-02-2023 04:00:00,0.3
Trondheim - Høvringen,SN68010,19-02-2023 05:00:00,0.5
Trondheim - Høvringen,SN68010,19-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 07:00:00,0.1
Trondheim - Høvringen,SN68010,19-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 10:00:00,0.3
Trondheim - Høvringen,SN68010,19-02-2023 11:00:00,0.4
Trondheim - Høvringen,SN68010,19-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 15:00:00,0.1
Trondheim - Høvringen,SN68010,19-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,19-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 05:00:00,1.4
Trondheim - Høvringen,SN68010,20-02-2023 06:00:00,2.1
Trondheim - Høvringen,SN68010,20-02-2023 07:00:00,1.8
Trondheim - Høvringen,SN68010,20-02-2023 08:00:00,0.3
Trondheim - Høvringen,SN68010,20-02-2023 09:00:00,0.2
Trondheim - Høvringen,SN68010,20-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 11:00:00,3.4
Trondheim - Høvringen,SN68010,20-02-2023 12:00:00,1.5
Trondheim - Høvringen,SN68010,20-02-2023 13:00:00,1.9
Trondheim - Høvringen,SN68010,20-02-2023 14:00:00,1.6
Trondheim - Høvringen,SN68010,20-02-2023 15:00:00,0.3
Trondheim - Høvringen,SN68010,20-02-2023 16:00:00,0.3
Trondheim - Høvringen,SN68010,20-02-2023 17:00:00,0.3
Trondheim - Høvringen,SN68010,20-02-2023 18:00:00,0.3
Trondheim - Høvringen,SN68010,20-02-2023 19:00:00,0.1
Trondheim - Høvringen,SN68010,20-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,20-02-2023 22:00:00,0.3
Trondheim - Høvringen,SN68010,20-02-2023 23:00:00,0.3
Trondheim - Høvringen,SN68010,21-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 11:00:00,0
