id,result,table,_time,temperature
36,_result,0,2023-01-01 06:00:00+00:00,5.34
37,_result,0,2023-01-01 06:10:00+00:00,5.33
38,_result,0,2023-01-01 06:20:00+00:00,5.3
39,_result,0,2023-01-01 06:30:00+00:00,5.23
40,_result,0,2023-01-01 06:40:00+00:00,5.19
41,_result,0,2023-01-01 06:50:00+00:00,5.26
42,_result,0,2023-01-01 07:00:00+00:00,5.24
43,_result,0,2023-01-01 07:10:00+00:00,5.27
44,_result,0,2023-01-01 07:20:00+00:00,5.27
45,_result,0,2023-01-01 07:30:00+00:00,5.27
46,_result,0,2023-01-01 07:40:00+00:00,5.26
47,_result,0,2023-01-01 07:50:00+00:00,5.27
48,_result,0,2023-01-01 08:00:00+00:00,5.34
49,_result,0,2023-01-01 08:10:00+00:00,5.38
50,_result,0,2023-01-01 08:20:00+00:00,5.41
51,_result,0,2023-01-01 08:30:00+00:00,5.42
52,_result,0,2023-01-01 08:40:00+00:00,5.4
53,_result,0,2023-01-01 08:50:00+00:00,5.44
54,_result,0,2023-01-01 09:00:00+00:00,5.45
55,_result,0,2023-01-01 09:10:00+00:00,5.47
56,_result,0,2023-01-01 09:20:00+00:00,5.51
57,_result,0,2023-01-01 09:30:00+00:00,5.53
58,_result,0,2023-01-01 09:40:00+00:00,5.56
59,_result,0,2023-01-01 09:50:00+00:00,5.57
60,_result,0,2023-01-01 10:00:00+00:00,5.58
61,_result,0,2023-01-01 10:10:00+00:00,5.61
62,_result,0,2023-01-01 10:20:00+00:00,5.64
63,_result,0,2023-01-01 10:30:00+00:00,5.66
64,_result,0,2023-01-01 10:40:00+00:00,5.71
65,_result,0,2023-01-01 10:50:00+00:00,5.7
66,_result,0,2023-01-01 11:00:00+00:00,5.67
67,_result,0,2023-01-01 11:10:00+00:00,5.68
68,_result,0,2023-01-01 11:20:00+00:00,5.66
69,_result,0,2023-01-01 11:30:00+00:00,5.65
70,_result,0,2023-01-01 11:40:00+00:00,5.59
71,_result,0,2023-01-01 11:50:00+00:00,5.5
72,_result,0,2023-01-01 12:00:00+00:00,5.44
73,_result,0,2023-01-01 12:10:00+00:00,5.34
74,_result,0,2023-01-01 12:20:00+00:00,5.29
75,_result,0,2023-01-01 12:30:00+00:00,5.26
76,_result,0,2023-01-01 12:40:00+00:00,5.23
77,_result,0,2023-01-01 12:50:00+00:00,5.25
78,_result,0,2023-01-01 13:00:00+00:00,5.27
79,_result,0,2023-01-01 13:10:00+00:00,5.28
80,_result,0,2023-01-01 13:20:00+00:00,5.3
81,_result,0,2023-01-01 13:30:00+00:00,5.33
82,_result,0,2023-01-01 13:40:00+00:00,5.36
83,_result,0,2023-01-01 13:50:00+00:00,5.4
84,_result,0,2023-01-01 14:00:00+00:00,5.48
85,_result,0,2023-01-01 14:10:00+00:00,5.49
86,_result,0,2023-01-01 14:20:00+00:00,5.5
87,_result,0,2023-01-01 14:30:00+00:00,5.48
88,_result,0,2023-01-01 14:40:00+00:00,5.48
89,_result,0,2023-01-01 14:50:00+00:00,5.49
90,_result,0,2023-01-01 15:00:00+00:00,5.52
91,_result,0,2023-01-01 15:10:00+00:00,5.51
92,_result,0,2023-01-01 15:20:00+00:00,5.51
93,_result,0,2023-01-01 15:30:00+00:00,5.51
94,_result,0,2023-01-01 15:40:00+00:00,5.54
95,_result,0,2023-01-01 15:50:00+00:00,5.49
96,_result,0,2023-01-01 16:00:00+00:00,5.49
97,_result,0,2023-01-01 16:10:00+00:00,5.5
98,_result,0,2023-01-01 16:20:00+00:00,5.5
99,_result,0,2023-01-01 16:30:00+00:00,5.52
100,_result,0,2023-01-01 16:40:00+00:00,5.52
101,_result,0,2023-01-01 16:50:00+00:00,5.53
102,_result,0,2023-01-01 17:00:00+00:00,5.5
103,_result,0,2023-01-01 17:10:00+00:00,5.5
104,_result,0,2023-01-01 17:20:00+00:00,5.53
105,_result,0,2023-01-01 17:30:00+00:00,5.54
106,_result,0,2023-01-01 17:40:00+00:00,5.52
107,_result,0,2023-01-01 17:50:00+00:00,5.46
108,_result,0,2023-01-01 18:00:00+00:00,5.43
109,_result,0,2023-01-01 18:10:00+00:00,5.44
110,_result,0,2023-01-01 18:20:00+00:00,5.46
111,_result,0,2023-01-01 18:30:00+00:00,5.44
112,_result,0,2023-01-01 18:40:00+00:00,5.42
113,_result,0,2023-01-01 18:50:00+00:00,5.4
114,_result,0,2023-01-01 19:00:00+00:00,5.39
115,_result,0,2023-01-01 19:10:00+00:00,5.36
116,_result,0,2023-01-01 19:20:00+00:00,5.35
117,_result,0,2023-01-01 19:30:00+00:00,5.33
118,_result,0,2023-01-01 19:40:00+00:00,5.29
119,_result,0,2023-01-01 19:50:00+00:00,5.27
120,_result,0,2023-01-01 20:00:00+00:00,5.26
121,_result,0,2023-01-01 20:10:00+00:00,5.24
122,_result,0,2023-01-01 20:20:00+00:00,5.21
123,_result,0,2023-01-01 20:30:00+00:00,5.2
124,_result,0,2023-01-01 20:40:00+00:00,5.19
125,_result,0,2023-01-01 20:50:00+00:00,5.19
126,_result,0,2023-01-01 21:00:00+00:00,5.2
127,_result,0,2023-01-01 21:10:00+00:00,5.21
128,_result,0,2023-01-01 21:20:00+00:00,5.23
129,_result,0,2023-01-01 21:30:00+00:00,5.23
130,_result,0,2023-01-01 21:40:00+00:00,5.23
131,_result,0,2023-01-01 21:50:00+00:00,5.24
132,_result,0,2023-01-01 22:00:00+00:00,5.22
133,_result,0,2023-01-01 22:10:00+00:00,5.23
134,_result,0,2023-01-01 22:20:00+00:00,5.22
135,_result,0,2023-01-01 22:30:00+00:00,5.23
136,_result,0,2023-01-01 22:40:00+00:00,5.21
137,_result,0,2023-01-01 22:50:00+00:00,5.18
138,_result,0,2023-01-01 23:00:00+00:00,5.17
139,_result,0,2023-01-01 23:10:00+00:00,5.16
140,_result,0,2023-01-01 23:20:00+00:00,5.37
141,_result,0,2023-01-01 23:30:00+00:00,5.29
142,_result,0,2023-01-01 23:40:00+00:00,5.19
143,_result,0,2023-01-01 23:50:00+00:00,5.13
144,_result,0,2023-01-02 00:00:00+00:00,5.11
145,_result,0,2023-01-02 00:10:00+00:00,5.09
146,_result,0,2023-01-02 00:20:00+00:00,5.06
147,_result,0,2023-01-02 00:30:00+00:00,5.06
148,_result,0,2023-01-02 00:40:00+00:00,5.07
149,_result,0,2023-01-02 00:50:00+00:00,5.13
150,_result,0,2023-01-02 01:00:00+00:00,5.24
151,_result,0,2023-01-02 01:10:00+00:00,5.28
152,_result,0,2023-01-02 01:20:00+00:00,5.27
153,_result,0,2023-01-02 01:30:00+00:00,5.25
154,_result,0,2023-01-02 01:40:00+00:00,5.24
155,_result,0,2023-01-02 01:50:00+00:00,5.24
156,_result,0,2023-01-02 02:00:00+00:00,5.23
157,_result,0,2023-01-02 02:10:00+00:00,5.24
158,_result,0,2023-01-02 02:20:00+00:00,5.24
159,_result,0,2023-01-02 02:30:00+00:00,5.26
160,_result,0,2023-01-02 02:40:00+00:00,5.26
161,_result,0,2023-01-02 02:50:00+00:00,5.27
162,_result,0,2023-01-02 03:00:00+00:00,5.28
163,_result,0,2023-01-02 03:10:00+00:00,5.29
164,_result,0,2023-01-02 03:20:00+00:00,5.28
165,_result,0,2023-01-02 03:30:00+00:00,5.26
166,_result,0,2023-01-02 03:40:00+00:00,5.23
167,_result,0,2023-01-02 03:50:00+00:00,5.2
168,_result,0,2023-01-02 04:00:00+00:00,5.15
169,_result,0,2023-01-02 04:10:00+00:00,5.13
170,_result,0,2023-01-02 04:20:00+00:00,5.14
171,_result,0,2023-01-02 04:30:00+00:00,5.18
172,_result,0,2023-01-02 04:40:00+00:00,4.99
173,_result,0,2023-01-02 04:50:00+00:00,4.96
174,_result,0,2023-01-02 05:00:00+00:00,5.05
175,_result,0,2023-01-02 05:10:00+00:00,5.13
176,_result,0,2023-01-02 05:20:00+00:00,5.14
177,_result,0,2023-01-02 05:30:00+00:00,5.16
178,_result,0,2023-01-02 05:40:00+00:00,5.19
179,_result,0,2023-01-02 05:50:00+00:00,5.22
180,_result,0,2023-01-02 06:00:00+00:00,5.18
181,_result,0,2023-01-02 06:10:00+00:00,4.71
182,_result,0,2023-01-02 06:20:00+00:00,4.57
183,_result,0,2023-01-02 06:30:00+00:00,4.71
184,_result,0,2023-01-02 06:40:00+00:00,4.71
185,_result,0,2023-01-02 06:50:00+00:00,4.71
186,_result,0,2023-01-02 07:00:00+00:00,4.62
187,_result,0,2023-01-02 07:10:00+00:00,4.66
188,_result,0,2023-01-02 07:20:00+00:00,4.66
189,_result,0,2023-01-02 07:30:00+00:00,4.69
190,_result,0,2023-01-02 07:40:00+00:00,4.6
191,_result,0,2023-01-02 07:50:00+00:00,4.6
192,_result,0,2023-01-02 08:00:00+00:00,4.64
193,_result,0,2023-01-02 08:10:00+00:00,4.67
194,_result,0,2023-01-02 08:20:00+00:00,4.71
195,_result,0,2023-01-02 08:30:00+00:00,4.74
196,_result,0,2023-01-02 08:40:00+00:00,4.75
197,_result,0,2023-01-02 08:50:00+00:00,4.78
198,_result,0,2023-01-02 09:00:00+00:00,4.76
199,_result,0,2023-01-02 09:10:00+00:00,4.81
200,_result,0,2023-01-02 09:20:00+00:00,4.81
201,_result,0,2023-01-02 09:30:00+00:00,4.78
202,_result,0,2023-01-02 09:40:00+00:00,4.8
203,_result,0,2023-01-02 09:50:00+00:00,4.81
204,_result,0,2023-01-02 10:00:00+00:00,4.85
205,_result,0,2023-01-02 10:10:00+00:00,4.86
206,_result,0,2023-01-02 10:20:00+00:00,4.86
207,_result,0,2023-01-02 10:30:00+00:00,4.89
208,_result,0,2023-01-02 10:40:00+00:00,4.9
209,_result,0,2023-01-02 10:50:00+00:00,4.9
210,_result,0,2023-01-02 11:00:00+00:00,4.89
211,_result,0,2023-01-02 11:10:00+00:00,4.9
212,_result,0,2023-01-02 11:20:00+00:00,4.96
213,_result,0,2023-01-02 11:30:00+00:00,4.96
214,_result,0,2023-01-02 11:40:00+00:00,4.98
215,_result,0,2023-01-02 11:50:00+00:00,5.0
216,_result,0,2023-01-02 12:00:00+00:00,4.96
217,_result,0,2023-01-02 12:10:00+00:00,4.91
218,_result,0,2023-01-02 12:20:00+00:00,4.9
219,_result,0,2023-01-02 12:30:00+00:00,4.92
220,_result,0,2023-01-02 12:40:00+00:00,4.9
221,_result,0,2023-01-02 12:50:00+00:00,4.89
222,_result,0,2023-01-02 13:00:00+00:00,5.02
223,_result,0,2023-01-02 13:10:00+00:00,5.09
224,_result,0,2023-01-02 13:20:00+00:00,5.17
225,_result,0,2023-01-02 13:30:00+00:00,5.21
226,_result,0,2023-01-02 13:40:00+00:00,5.21
227,_result,0,2023-01-02 13:50:00+00:00,5.23
228,_result,0,2023-01-02 14:00:00+00:00,5.23
229,_result,0,2023-01-02 14:10:00+00:00,5.24
230,_result,0,2023-01-02 14:20:00+00:00,5.24
231,_result,0,2023-01-02 14:30:00+00:00,5.23
232,_result,0,2023-01-02 14:40:00+00:00,5.2
233,_result,0,2023-01-02 14:50:00+00:00,5.06
234,_result,0,2023-01-02 15:00:00+00:00,4.96
235,_result,0,2023-01-02 15:10:00+00:00,4.89
236,_result,0,2023-01-02 15:20:00+00:00,4.87
237,_result,0,2023-01-02 15:30:00+00:00,4.84
238,_result,0,2023-01-02 15:40:00+00:00,4.84
239,_result,0,2023-01-02 15:50:00+00:00,4.84
240,_result,0,2023-01-02 16:00:00+00:00,4.83
241,_result,0,2023-01-02 16:10:00+00:00,4.85
242,_result,0,2023-01-02 16:20:00+00:00,4.87
243,_result,0,2023-01-02 16:30:00+00:00,4.91
244,_result,0,2023-01-02 16:40:00+00:00,4.99
245,_result,0,2023-01-02 16:50:00+00:00,5.03
246,_result,0,2023-01-02 17:00:00+00:00,5.03
247,_result,0,2023-01-02 17:10:00+00:00,5.06
248,_result,0,2023-01-02 17:20:00+00:00,5.07
249,_result,0,2023-01-02 17:30:00+00:00,5.08
250,_result,0,2023-01-02 17:40:00+00:00,5.06
251,_result,0,2023-01-02 17:50:00+00:00,5.04
252,_result,0,2023-01-02 18:00:00+00:00,5.05
253,_result,0,2023-01-02 18:10:00+00:00,5.06
254,_result,0,2023-01-02 18:20:00+00:00,5.07
255,_result,0,2023-01-02 18:30:00+00:00,5.11
256,_result,0,2023-01-02 18:40:00+00:00,5.09
257,_result,0,2023-01-02 18:50:00+00:00,5.08
258,_result,0,2023-01-02 19:00:00+00:00,5.09
259,_result,0,2023-01-02 19:10:00+00:00,5.03
260,_result,0,2023-01-02 19:20:00+00:00,4.91
261,_result,0,2023-01-02 19:30:00+00:00,4.89
262,_result,0,2023-01-02 19:40:00+00:00,4.9
263,_result,0,2023-01-02 19:50:00+00:00,4.92
264,_result,0,2023-01-02 20:00:00+00:00,4.93
265,_result,0,2023-01-02 20:10:00+00:00,4.94
266,_result,0,2023-01-02 20:20:00+00:00,4.94
267,_result,0,2023-01-02 20:30:00+00:00,4.95
268,_result,0,2023-01-02 20:40:00+00:00,4.96
269,_result,0,2023-01-02 20:50:00+00:00,4.92
270,_result,0,2023-01-02 21:00:00+00:00,4.85
271,_result,0,2023-01-02 21:10:00+00:00,4.85
272,_result,0,2023-01-02 21:20:00+00:00,4.88
273,_result,0,2023-01-02 21:30:00+00:00,4.9
274,_result,0,2023-01-02 21:40:00+00:00,4.9
275,_result,0,2023-01-02 21:50:00+00:00,4.88
276,_result,0,2023-01-02 22:00:00+00:00,4.85
277,_result,0,2023-01-02 22:10:00+00:00,4.83
278,_result,0,2023-01-02 22:20:00+00:00,4.83
279,_result,0,2023-01-02 22:30:00+00:00,4.84
280,_result,0,2023-01-02 22:40:00+00:00,4.87
281,_result,0,2023-01-02 22:50:00+00:00,4.87
282,_result,0,2023-01-02 23:00:00+00:00,4.85
283,_result,0,2023-01-02 23:10:00+00:00,4.84
284,_result,0,2023-01-02 23:20:00+00:00,4.82
285,_result,0,2023-01-02 23:30:00+00:00,4.8
286,_result,0,2023-01-02 23:40:00+00:00,4.82
287,_result,0,2023-01-02 23:50:00+00:00,4.77
288,_result,0,2023-01-03 00:00:00+00:00,4.8
289,_result,0,2023-01-03 00:10:00+00:00,4.77
290,_result,0,2023-01-03 00:20:00+00:00,4.81
291,_result,0,2023-01-03 00:30:00+00:00,4.78
292,_result,0,2023-01-03 00:40:00+00:00,4.9
293,_result,0,2023-01-03 00:50:00+00:00,4.9
294,_result,0,2023-01-03 01:00:00+00:00,4.85
295,_result,0,2023-01-03 01:10:00+00:00,4.82
296,_result,0,2023-01-03 01:20:00+00:00,4.79
297,_result,0,2023-01-03 01:30:00+00:00,4.79
298,_result,0,2023-01-03 01:40:00+00:00,4.89
299,_result,0,2023-01-03 01:50:00+00:00,4.98
300,_result,0,2023-01-03 02:00:00+00:00,5.05
301,_result,0,2023-01-03 02:10:00+00:00,5.12
302,_result,0,2023-01-03 02:20:00+00:00,5.08
303,_result,0,2023-01-03 02:30:00+00:00,5.01
304,_result,0,2023-01-03 02:40:00+00:00,4.95
305,_result,0,2023-01-03 02:50:00+00:00,4.89
306,_result,0,2023-01-03 03:00:00+00:00,4.85
307,_result,0,2023-01-03 03:10:00+00:00,4.79
308,_result,0,2023-01-03 03:20:00+00:00,4.76
309,_result,0,2023-01-03 03:30:00+00:00,4.73
310,_result,0,2023-01-03 03:40:00+00:00,4.7
311,_result,0,2023-01-03 03:50:00+00:00,4.75
312,_result,0,2023-01-03 04:00:00+00:00,4.75
313,_result,0,2023-01-03 04:10:00+00:00,4.76
314,_result,0,2023-01-03 04:20:00+00:00,4.75
315,_result,0,2023-01-03 04:30:00+00:00,4.64
316,_result,0,2023-01-03 04:40:00+00:00,4.56
317,_result,0,2023-01-03 04:50:00+00:00,4.52
318,_result,0,2023-01-03 05:00:00+00:00,4.63
319,_result,0,2023-01-03 05:10:00+00:00,4.7
320,_result,0,2023-01-03 05:20:00+00:00,4.71
321,_result,0,2023-01-03 05:30:00+00:00,4.69
322,_result,0,2023-01-03 05:40:00+00:00,4.59
323,_result,0,2023-01-03 05:50:00+00:00,4.53
324,_result,0,2023-01-03 06:00:00+00:00,4.5
325,_result,0,2023-01-03 06:10:00+00:00,4.46
326,_result,0,2023-01-03 06:20:00+00:00,4.47
327,_result,0,2023-01-03 06:30:00+00:00,4.48
328,_result,0,2023-01-03 06:40:00+00:00,4.43
329,_result,0,2023-01-03 06:50:00+00:00,4.46
330,_result,0,2023-01-03 07:00:00+00:00,4.42
331,_result,0,2023-01-03 07:10:00+00:00,4.43
332,_result,0,2023-01-03 07:20:00+00:00,4.45
333,_result,0,2023-01-03 07:30:00+00:00,4.44
334,_result,0,2023-01-03 07:40:00+00:00,4.43
335,_result,0,2023-01-03 07:50:00+00:00,4.43
336,_result,0,2023-01-03 08:00:00+00:00,4.44
337,_result,0,2023-01-03 08:10:00+00:00,4.43
338,_result,0,2023-01-03 08:20:00+00:00,4.48
339,_result,0,2023-01-03 08:30:00+00:00,4.46
340,_result,0,2023-01-03 08:40:00+00:00,4.43
341,_result,0,2023-01-03 08:50:00+00:00,4.43
342,_result,0,2023-01-03 09:00:00+00:00,4.51
343,_result,0,2023-01-03 09:10:00+00:00,4.49
344,_result,0,2023-01-03 09:20:00+00:00,4.5
345,_result,0,2023-01-03 09:30:00+00:00,4.46
346,_result,0,2023-01-03 09:40:00+00:00,4.41
347,_result,0,2023-01-03 09:50:00+00:00,4.36
348,_result,0,2023-01-03 10:00:00+00:00,4.39
349,_result,0,2023-01-03 10:10:00+00:00,4.35
350,_result,0,2023-01-03 10:20:00+00:00,4.34
351,_result,0,2023-01-03 10:30:00+00:00,4.36
352,_result,0,2023-01-03 10:40:00+00:00,4.31
353,_result,0,2023-01-03 10:50:00+00:00,4.37
354,_result,0,2023-01-03 11:00:00+00:00,4.31
355,_result,0,2023-01-03 11:10:00+00:00,4.27
356,_result,0,2023-01-03 11:20:00+00:00,4.17
357,_result,0,2023-01-03 11:30:00+00:00,4.28
358,_result,0,2023-01-03 11:40:00+00:00,4.22
359,_result,0,2023-01-03 11:50:00+00:00,4.2
360,_result,0,2023-01-03 12:00:00+00:00,4.15
361,_result,0,2023-01-03 12:10:00+00:00,4.17
362,_result,0,2023-01-03 12:20:00+00:00,4.19
363,_result,0,2023-01-03 12:30:00+00:00,4.26
364,_result,0,2023-01-03 12:40:00+00:00,4.22
365,_result,0,2023-01-03 12:50:00+00:00,4.27
366,_result,0,2023-01-03 13:00:00+00:00,4.29
367,_result,0,2023-01-03 13:10:00+00:00,4.36
368,_result,0,2023-01-03 13:20:00+00:00,4.39
369,_result,0,2023-01-03 13:30:00+00:00,4.37
370,_result,0,2023-01-03 13:40:00+00:00,4.39
371,_result,0,2023-01-03 13:50:00+00:00,4.42
372,_result,0,2023-01-03 14:00:00+00:00,4.39
373,_result,0,2023-01-03 14:10:00+00:00,4.4
374,_result,0,2023-01-03 14:20:00+00:00,4.42
375,_result,0,2023-01-03 14:30:00+00:00,4.41
376,_result,0,2023-01-03 14:40:00+00:00,4.38
377,_result,0,2023-01-03 14:50:00+00:00,4.39
378,_result,0,2023-01-03 15:00:00+00:00,4.38
379,_result,0,2023-01-03 15:10:00+00:00,4.39
380,_result,0,2023-01-03 15:20:00+00:00,4.42
381,_result,0,2023-01-03 15:30:00+00:00,4.41
382,_result,0,2023-01-03 15:40:00+00:00,4.4
383,_result,0,2023-01-03 15:50:00+00:00,4.41
384,_result,0,2023-01-03 16:00:00+00:00,4.39
385,_result,0,2023-01-03 16:10:00+00:00,4.39
386,_result,0,2023-01-03 16:20:00+00:00,4.39
387,_result,0,2023-01-03 16:30:00+00:00,4.39
388,_result,0,2023-01-03 16:40:00+00:00,4.31
389,_result,0,2023-01-03 16:50:00+00:00,4.37
390,_result,0,2023-01-03 17:00:00+00:00,4.4
391,_result,0,2023-01-03 17:10:00+00:00,4.41
392,_result,0,2023-01-03 17:20:00+00:00,4.37
393,_result,0,2023-01-03 17:30:00+00:00,4.11
394,_result,0,2023-01-03 17:40:00+00:00,4.12
395,_result,0,2023-01-03 17:50:00+00:00,4.09
396,_result,0,2023-01-03 18:00:00+00:00,4.06
397,_result,0,2023-01-03 18:10:00+00:00,4.09
398,_result,0,2023-01-03 18:20:00+00:00,3.88
399,_result,0,2023-01-03 18:30:00+00:00,3.85
400,_result,0,2023-01-03 18:40:00+00:00,3.88
401,_result,0,2023-01-03 18:50:00+00:00,3.88
402,_result,0,2023-01-03 19:00:00+00:00,3.74
403,_result,0,2023-01-03 19:10:00+00:00,3.83
404,_result,0,2023-01-03 19:20:00+00:00,3.85
405,_result,0,2023-01-03 19:30:00+00:00,3.8
406,_result,0,2023-01-03 19:40:00+00:00,3.82
407,_result,0,2023-01-03 19:50:00+00:00,3.89
408,_result,0,2023-01-03 20:00:00+00:00,3.93
409,_result,0,2023-01-03 20:10:00+00:00,4.1
410,_result,0,2023-01-03 20:20:00+00:00,3.94
411,_result,0,2023-01-03 20:30:00+00:00,3.92
412,_result,0,2023-01-03 20:40:00+00:00,3.94
413,_result,0,2023-01-03 20:50:00+00:00,3.9
414,_result,0,2023-01-03 21:00:00+00:00,3.88
415,_result,0,2023-01-03 21:10:00+00:00,3.94
416,_result,0,2023-01-03 21:20:00+00:00,3.99
417,_result,0,2023-01-03 21:30:00+00:00,3.96
418,_result,0,2023-01-03 21:40:00+00:00,3.9
419,_result,0,2023-01-03 21:50:00+00:00,4.01
420,_result,0,2023-01-03 22:00:00+00:00,4.03
421,_result,0,2023-01-03 22:10:00+00:00,4.06
422,_result,0,2023-01-03 22:20:00+00:00,4.01
423,_result,0,2023-01-03 22:30:00+00:00,3.96
424,_result,0,2023-01-03 22:40:00+00:00,4.0
425,_result,0,2023-01-03 22:50:00+00:00,3.93
426,_result,0,2023-01-03 23:00:00+00:00,3.89
427,_result,0,2023-01-03 23:10:00+00:00,3.82
428,_result,0,2023-01-03 23:20:00+00:00,3.78
429,_result,0,2023-01-03 23:30:00+00:00,3.76
430,_result,0,2023-01-03 23:40:00+00:00,3.91
431,_result,0,2023-01-03 23:50:00+00:00,3.78
432,_result,0,2023-01-04 00:00:00+00:00,3.37
433,_result,0,2023-01-04 00:10:00+00:00,3.29
434,_result,0,2023-01-04 00:20:00+00:00,3.36
435,_result,0,2023-01-04 00:30:00+00:00,3.69
436,_result,0,2023-01-04 00:40:00+00:00,3.7
437,_result,0,2023-01-04 00:50:00+00:00,3.64
438,_result,0,2023-01-04 01:00:00+00:00,3.77
439,_result,0,2023-01-04 01:10:00+00:00,3.81
440,_result,0,2023-01-04 01:20:00+00:00,3.84
441,_result,0,2023-01-04 01:30:00+00:00,3.86
442,_result,0,2023-01-04 01:40:00+00:00,3.81
443,_result,0,2023-01-04 01:50:00+00:00,3.93
444,_result,0,2023-01-04 02:00:00+00:00,3.92
445,_result,0,2023-01-04 02:10:00+00:00,3.91
446,_result,0,2023-01-04 02:20:00+00:00,3.95
447,_result,0,2023-01-04 02:30:00+00:00,3.94
448,_result,0,2023-01-04 02:40:00+00:00,3.96
449,_result,0,2023-01-04 02:50:00+00:00,4.05
450,_result,0,2023-01-04 03:00:00+00:00,4.12
451,_result,0,2023-01-04 03:10:00+00:00,4.2
452,_result,0,2023-01-04 03:20:00+00:00,4.25
453,_result,0,2023-01-04 03:30:00+00:00,4.31
454,_result,0,2023-01-04 03:40:00+00:00,4.26
455,_result,0,2023-01-04 03:50:00+00:00,4.4
456,_result,0,2023-01-04 04:00:00+00:00,4.42
457,_result,0,2023-01-04 04:10:00+00:00,4.52
458,_result,0,2023-01-04 04:20:00+00:00,4.49
459,_result,0,2023-01-04 04:30:00+00:00,4.37
460,_result,0,2023-01-04 04:40:00+00:00,4.32
461,_result,0,2023-01-04 04:50:00+00:00,4.43
462,_result,0,2023-01-04 05:00:00+00:00,4.39
463,_result,0,2023-01-04 05:10:00+00:00,4.58
464,_result,0,2023-01-04 05:20:00+00:00,4.53
465,_result,0,2023-01-04 05:30:00+00:00,4.53
466,_result,0,2023-01-04 05:40:00+00:00,4.57
467,_result,0,2023-01-04 05:50:00+00:00,4.66
468,_result,0,2023-01-04 06:00:00+00:00,4.7
469,_result,0,2023-01-04 06:10:00+00:00,4.79
470,_result,0,2023-01-04 06:20:00+00:00,4.79
471,_result,0,2023-01-04 06:30:00+00:00,4.89
472,_result,0,2023-01-04 06:40:00+00:00,4.95
473,_result,0,2023-01-04 06:50:00+00:00,4.92
474,_result,0,2023-01-04 07:00:00+00:00,5.06
475,_result,0,2023-01-04 07:10:00+00:00,5.13
476,_result,0,2023-01-04 07:20:00+00:00,5.16
477,_result,0,2023-01-04 07:30:00+00:00,5.13
478,_result,0,2023-01-04 07:40:00+00:00,5.12
479,_result,0,2023-01-04 07:50:00+00:00,4.82
480,_result,0,2023-01-04 08:00:00+00:00,4.76
481,_result,0,2023-01-04 08:10:00+00:00,4.75
482,_result,0,2023-01-04 08:20:00+00:00,4.78
483,_result,0,2023-01-04 08:30:00+00:00,4.85
484,_result,0,2023-01-04 08:40:00+00:00,4.91
485,_result,0,2023-01-04 08:50:00+00:00,4.95
486,_result,0,2023-01-04 09:00:00+00:00,5.03
487,_result,0,2023-01-04 09:10:00+00:00,5.05
488,_result,0,2023-01-04 09:20:00+00:00,5.04
489,_result,0,2023-01-04 09:30:00+00:00,5.14
490,_result,0,2023-01-04 09:40:00+00:00,5.14
491,_result,0,2023-01-04 09:50:00+00:00,5.23
492,_result,0,2023-01-04 10:00:00+00:00,5.3
493,_result,0,2023-01-04 10:10:00+00:00,5.37
494,_result,0,2023-01-04 10:20:00+00:00,5.39
495,_result,0,2023-01-04 10:30:00+00:00,5.41
496,_result,0,2023-01-04 10:40:00+00:00,5.45
497,_result,0,2023-01-04 10:50:00+00:00,5.5
498,_result,0,2023-01-04 11:00:00+00:00,5.42
